Login_ID,Contest_ID,Contest_Name,Date,Daily_Time_Spent_Hours,Age_Group,Location,Device,Fan_Level,Fan_Level_Index1
C001_34,C001,Football Prediction Challenge,1/4/2025,7.34,46-60,Australia,Mobile,Super Fan,3
C001_34,C001,Football Prediction Challenge,1/5/2025,7.34,46-60,Australia,Mobile,Super Fan,3
C001_34,C001,Football Prediction Challenge,1/6/2025,7.34,46-60,Australia,Mobile,Super Fan,3
C001_34,C001,Football Prediction Challenge,1/7/2025,7.34,46-60,Australia,Mobile,Super Fan,3
C001_34,C001,Football Prediction Challenge,1/8/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/9/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/10/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/11/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/12/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/13/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/14/2025,2.53,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/15/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/16/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/17/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/18/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/19/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/20/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/21/2025,1.85,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/22/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/23/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/24/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/25/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/26/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/27/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/28/2025,1.52,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/29/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/30/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,1/31/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,2/1/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,2/2/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,2/3/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_34,C001,Football Prediction Challenge,2/4/2025,1.23,46-60,Australia,Mobile,Fan,3
C001_35,C001,Football Prediction Challenge,1/1/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/2/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/3/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/4/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/5/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/6/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/7/2025,9.49,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/8/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/9/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/10/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/11/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/12/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/13/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/14/2025,9.21,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/15/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/16/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/17/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/18/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/19/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/20/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/21/2025,8.06,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/22/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/23/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/24/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/25/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/26/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/27/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/28/2025,8.05,18-25,UK,Tablet,Super Fan,3
C001_35,C001,Football Prediction Challenge,1/29/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,1/30/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,1/31/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,2/1/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,2/2/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,2/3/2025,4.06,18-25,UK,Tablet,Fan,3
C001_35,C001,Football Prediction Challenge,2/4/2025,4.06,18-25,UK,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,1/1/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/2/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/3/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/4/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/5/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/6/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/7/2025,11.95,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/8/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/9/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/10/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/11/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/12/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/13/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/14/2025,11.7,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/15/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/16/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/17/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/18/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/19/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/20/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/21/2025,11.49,18-25,Brazil,Tablet,Ultra Fan,3
C001_36,C001,Football Prediction Challenge,1/22/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/23/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/24/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/25/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/26/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/27/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/28/2025,6.75,18-25,Brazil,Tablet,Super Fan,3
C001_36,C001,Football Prediction Challenge,1/29/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,1/30/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,1/31/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,2/1/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,2/2/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,2/3/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_36,C001,Football Prediction Challenge,2/4/2025,3.37,18-25,Brazil,Tablet,Fan,3
C001_37,C001,Football Prediction Challenge,1/1/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/2/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/3/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/4/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/5/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/6/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/7/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/8/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/9/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/10/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/11/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/12/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/13/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/14/2025,15.71,18-25,Australia,Mobile,Ultra Fan,3
C001_37,C001,Football Prediction Challenge,1/15/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/16/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/17/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/18/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/19/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/20/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/21/2025,7.77,18-25,Australia,Mobile,Super Fan,3
C001_37,C001,Football Prediction Challenge,1/22/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/23/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/24/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/25/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/26/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/27/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_37,C001,Football Prediction Challenge,1/28/2025,2.63,18-25,Australia,Mobile,Fan,3
C001_38,C001,Football Prediction Challenge,1/1/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/2/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/3/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/4/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/5/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/6/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/7/2025,10.17,26-35,Germany,Tablet,Super Fan,3
C001_38,C001,Football Prediction Challenge,1/8/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/9/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/10/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/11/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/12/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/13/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/14/2025,14.8,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/15/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/16/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/17/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/18/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/19/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/20/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/21/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/22/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/23/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/24/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/25/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/26/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/27/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_38,C001,Football Prediction Challenge,1/28/2025,15.71,26-35,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/1/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/2/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/3/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/4/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/5/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/6/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/7/2025,11.87,46-60,Germany,Tablet,Ultra Fan,3
C001_39,C001,Football Prediction Challenge,1/8/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/9/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/10/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/11/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/12/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/13/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/14/2025,9.65,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/15/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/16/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/17/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/18/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/19/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/20/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/21/2025,8.1,46-60,Germany,Tablet,Super Fan,3
C001_39,C001,Football Prediction Challenge,1/22/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/23/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/24/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/25/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/26/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/27/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_39,C001,Football Prediction Challenge,1/28/2025,2.48,46-60,Germany,Tablet,Fan,3
C001_40,C001,Football Prediction Challenge,1/1/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/2/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/3/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/4/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/5/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/6/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/7/2025,13.27,18-25,Germany,Desktop,Ultra Fan,3
C001_40,C001,Football Prediction Challenge,1/8/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/9/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/10/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/11/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/12/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/13/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/14/2025,7.43,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/15/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/16/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/17/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/18/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/19/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/20/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/21/2025,6.24,18-25,Germany,Desktop,Super Fan,3
C001_40,C001,Football Prediction Challenge,1/22/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/23/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/24/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/25/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/26/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/27/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/28/2025,5.12,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/29/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/30/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,1/31/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,2/1/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,2/2/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,2/3/2025,3.13,18-25,Germany,Desktop,Fan,3
C001_40,C001,Football Prediction Challenge,2/4/2025,3.13,18-25,Germany,Desktop,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/1/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/2/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/3/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/4/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/5/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/6/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/7/2025,15.71,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/8/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/9/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/10/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/11/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/12/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/13/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/14/2025,14.1,26-35,India,Mobile,Ultra Fan,3
C002_1,C002,Basketball Trivia Challenge,1/15/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/16/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/17/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/18/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/19/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/20/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/21/2025,9.74,26-35,India,Mobile,Super Fan,3
C002_1,C002,Basketball Trivia Challenge,1/22/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/23/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/24/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/25/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/26/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/27/2025,2.53,26-35,India,Mobile,Fan,3
C002_1,C002,Basketball Trivia Challenge,1/28/2025,2.53,26-35,India,Mobile,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/1/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/2/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/3/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/4/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/5/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/6/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/7/2025,13.33,26-35,Germany,Tablet,Ultra Fan,3
C002_2,C002,Basketball Trivia Challenge,1/8/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/9/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/10/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/11/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/12/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/13/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/14/2025,9.7,26-35,Germany,Tablet,Super Fan,3
C002_2,C002,Basketball Trivia Challenge,1/15/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/16/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/17/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/18/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/19/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/20/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/21/2025,3.64,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/22/2025,3.11,26-35,Germany,Tablet,Fan,3
C002_2,C002,Basketball Trivia Challenge,1/23/2025,3.11,26-35,Germany,Tablet,Fan,3
